depth,rop,wob,temp_out,rpm,gpm
2136.89,12.81,16.88,130.93,108.23,836.67
2137.91,21.37,22.78,131,83.73,835.65
2138.97,14.24,20.46,131.15,96.91,835.04
2140,18.78,22.41,131.23,84.89,833.4
2141.02,24.6,24.4,131.27,94.92,835.24
2142.02,9.69,25.07,131.34,92.94,833.61
2143.02,9.73,23.86,131.34,92.7,835.04
2144.02,10.48,21.95,131.34,98.55,833.4
2145.02,10.69,21.83,131.31,98.65,833.61
2146.03,12.55,23.74,131.38,79.39,839.74
2147.03,6.38,21.58,131.34,91.87,817.24
2148.03,8.21,26.23,131.42,70.09,826.65
2149.04,13.61,13.27,130.58,104.81,787.68
2150.04,8.96,23.99,130.73,98.46,815.95
2151.06,9.97,24.69,130.7,95.6,819.02
2152.06,4.97,24.24,130.54,80.83,820.05
2153.08,9.36,23.2,130.77,78.88,817.59
2154.08,8.29,24.36,130.77,81.68,815.95
2155.08,12.96,23.57,130.81,84.18,818.62
2156.08,12.96,21.54,130.85,92.97,818.21
2157.08,22.65,21.7,130.89,84.4,816.77
2158.08,25.19,24.57,130.96,107.31,815.55
2159.1,10.58,25.07,131.08,75.95,816.77
2160.12,9.48,27.35,131.31,88.64,812.88
2161.16,9.39,24.78,131.5,87.88,815.55
2162.2,11.32,26.44,131.5,92.51,816.77
2163.22,14.55,25.15,131.46,85.41,817.8
2164.22,12.64,17.38,131.57,86.75,819.44
2165.24,10.48,23.82,131.65,76.65,815.75
2166.24,9.28,23.82,131.88,80.89,818.82
2167.25,8.9,23.53,131.95,90.53,819.23
2168.27,18.83,22.74,132.07,92.7,819.85
2169.29,14.16,23.61,132.11,103.01,818.62
2170.35,9.46,24.98,132.22,94.83,816.36
2171.37,12.87,23.65,132.45,82.45,817.8
2172.37,6.81,23.7,132.64,91.05,818
2173.37,8.74,26.23,132.72,86.5,817.59
2174.39,21.84,19.13,132.76,87.78,817.8
2175.41,21.2,20.46,132.83,83.88,816.98
2176.42,13.72,19.54,132.91,89.43,811.45
2177.44,13.59,22.78,132.95,84,814.11
2178.44,16.22,24.03,132.98,84.03,815.75
2179.44,13.8,22.66,133.1,92.88,819.23
2180.46,12.06,11.44,133.17,93.92,817.8
2181.54,39.62,27.81,117.89,71.03,684.27
2182.58,32.47,15.31,117.89,66.92,692.04
2183.59,54.32,25.61,117.77,54.86,683.45
2185.5,50,15.09,116.78,0,708.21
2187.07,85.45,16.46,116.74,43.76,706.98
2188.08,14.07,14.89,113.73,77.5,701.66
2189.16,24.16,12.61,117.43,96.45,708
2190.18,32.95,20.95,117.35,93.31,708.41
2191.19,31.31,18.63,118.95,82.93,700.23
2192.19,48.06,23.03,118.95,85.74,695.32
2193.2,31.13,17.42,118.99,81.59,705.75
2194.2,38.29,21.62,119.07,68.41,701.45
2195.22,24.99,14.52,119.26,80.4,709.43
2196.22,30.77,18.42,119.3,81.84,708.61
2197.24,35.26,18.55,119.41,76.25,705.34
2198.25,64.33,19.58,119.45,78.17,693.88
2199.28,40.4,17.18,119.68,84.7,701.86
2200.28,60.1,22.66,119.72,87.94,697.16
2201.28,47.41,20.37,119.83,101.24,710.66
2202.28,44.51,23.16,119.95,94.31,704.32
2203.29,43.93,19.42,121.05,77.11,686.52
2204.31,29.58,17.22,121.17,91.38,688.36
2205.31,28.59,20.37,121.28,91.32,687.34
2206.31,23.55,19.58,121.32,95.11,704.32
2207.31,49.41,20.25,121.36,88.97,697.77
2208.31,36.84,21.49,121.39,87.36,700.02
2209.31,40.11,22.49,121.43,85.77,700.23
2210.32,39.65,21.49,121.58,84.28,700.02
2211.32,13.46,19.29,121.97,58.71,709.64
2212.32,53.06,24.44,122.08,61.64,707.59
2213.32,35.35,23.82,122.35,57.28,712.5
2214.32,25.71,22.12,122.35,54.9,708.82
2215.34,48.73,23.07,122.39,52.61,709.02
2216.34,36.29,20.46,122.5,53.13,709.84
2217.34,21.06,9.95,122.54,61.15,724.16
2218.36,81.37,21.7,122.58,54.8,709.43
2219.36,54.56,19.54,122.8,43.73,710.25
2220.38,42.17,21.12,122.88,51.2,711.68
2221.38,31.33,21.2,123,54.29,713.12
2222.38,22.68,21.33,122.96,55.11,712.3
2223.38,37.15,21.95,122.96,56.91,713.52
2224.38,38.34,21.79,123.07,52.88,710.87
2225.42,36.72,19.13,123.11,54.32,717.41
2226.43,69.3,23.11,123.19,59.23,714.75
2227.45,47.11,17.63,123.26,60.17,717
2228.45,40.48,21.91,123.26,52.42,709.84
2229.45,53.84,21.25,123.3,54.93,709.02
2230.45,48.72,21.45,123.34,53.58,716.18
2231.45,60.74,20.66,123.41,56.02,716.39
2232.45,62.11,21.12,123.41,59.04,714.55
2233.47,55.64,5.48,123.87,52.24,691.63
2234.49,31.89,18.65,123.87,51.54,687.13
2235.49,34.34,18.44,123.76,47.63,695.32
2236.49,59.24,19.1,123.72,54.32,692.66
2237.49,59.02,18.48,123.72,53.16,691.02
2238.5,39.6,16.69,123.72,65.85,696.13
2239.5,48.68,19.23,123.76,37.05,688.97
2240.5,35,16.61,123.8,53.13,692.86
2241.5,49.34,16.99,123.83,60.27,696.95
2242.5,32.17,19.27,123.95,59.08,701.86
2243.5,31.37,20.14,123.87,59.11,704.11
2244.5,48.28,17.73,123.83,57.64,703.29
2245.5,38.75,13.91,123.87,62.71,704.11
2246.5,26.98,19.19,123.87,55.38,694.29
2247.5,51.68,19.02,123.99,62.64,698.59
2248.5,29.57,16.94,124.06,66.49,674.04
2249.54,63.34,18.31,124.14,63.38,683.65
2250.56,70.52,17.94,124.18,61.36,684.68
2251.6,61.32,15.57,124.18,64.72,686.52
2252.6,70.59,16.36,124.22,53.61,678.54
2253.6,52.95,16.78,124.25,58.56,688.56
2254.6,57.16,19.44,124.33,55.47,680.58
2255.6,63.19,18.85,124.33,53.49,687.34
2256.62,51.86,16.45,124.33,60.45,694.29
2257.64,66.49,18.85,124.41,46.84,690
2258.64,53.96,19.27,124.41,54.1,688.56
2259.64,57.33,17.4,124.41,56.02,694.29
2260.66,55.56,17.19,124.52,58.43,693.07
2261.66,61.16,19.77,124.56,55.78,692.86
2262.68,63.3,20.18,124.6,58.92,696.13
2263.68,57.17,19.85,124.67,58.5,695.32
2264.68,57.16,19.56,124.71,61.82,696.54
2265.68,57.33,17.11,124.67,57.46,698.59
2266.69,34.98,17.65,125.17,54.71,698.38
2267.71,48.38,16.99,125.13,60.3,704.32
2268.73,41.21,16.4,125.02,60.75,714.75
2269.75,42.55,16.2,124.94,56.88,710.87
2270.75,53.74,15.12,124.98,59.47,711.48
2271.75,55.4,18.48,124.94,56.97,709.84
2272.77,46.35,16.65,124.98,55.44,711.27
2273.77,56.32,16.94,125.02,56.7,715.16
2274.77,50.07,17.65,124.98,61.27,715.78
2275.79,33.05,17.07,124.98,55.47,715.16
2276.79,43.38,15.95,125.02,56.57,714.34
2277.79,52.2,17.61,125.09,56.48,723.96
2278.79,55.41,17.94,125.05,55.2,718.44
2279.79,63.17,18.65,125.13,56.94,715.57
2280.79,58.09,18.07,125.17,54.41,713.32
2281.79,55.62,19.35,125.21,67.53,720.28
2282.81,53.98,17.94,125.24,53.37,719.05
2283.82,69.32,18.52,125.32,55.05,718.64
2284.83,66.72,18.65,125.36,55.14,718.84
2285.83,42.88,17.11,125.4,54.65,715.37
2286.85,57.24,19.6,125.44,56.82,719.46
2287.87,52.41,17.9,125.51,56.36,719.66
2288.89,56.47,20.18,125.55,53.77,719.25
2289.89,37.52,18.31,125.51,55.99,723.14
2290.89,51.45,19.68,125.55,55.9,717
2291.89,54.57,19.02,125.63,56.48,713.32
2292.91,55.4,18.23,125.74,55.78,720.69
2293.93,58.06,19.81,125.74,57.24,709.84
2294.95,63.25,19.64,125.74,56.12,711.48
2295.97,71.77,18.44,125.74,55.69,711.27
2297.01,54.96,19.39,125.7,54.86,712.5
2298.02,31.1,10.55,125.89,74.57,704.32
2299.04,48.24,17.9,125.78,59.23,696.13
2300.04,47.45,18.19,125.82,61.09,699.82
2301.04,34.3,17.11,125.85,53.74,698.38
2302.06,55.8,18.48,125.82,54.62,704.52
2303.08,53.19,18.31,125.89,54.56,705.14
2304.1,41.25,18.19,125.93,54.13,708.61
2305.1,50.78,16.78,125.85,56.18,699.2
2306.1,51.68,19.93,125.85,53.77,700.64
2307.1,31.06,19.35,125.85,62.98,703.91
2308.1,32.19,18.23,125.97,54.68,696.95
2309.1,53.77,16.99,126.01,55.69,694.09
2310.12,55.58,17.69,126.05,59.17,698.18
2311.12,31.05,19.93,126.2,62.83,704.93
2312.12,24.35,13.95,126.35,54.56,698.79
2313.14,46.75,15.74,126.46,56.39,698.79
2314.16,43.67,17.4,126.5,50.99,699
2315.18,52.4,18.27,126.58,52.82,693.47
2316.18,56.45,17.57,126.66,54.65,699.61
2317.2,56.45,19.1,126.69,55.08,701.66
2318.2,43.38,18.31,126.77,52.82,699.41
2319.2,32.76,12.42,126.88,60.72,711.89
2320.22,26.01,11.25,126.92,60.78,712.5
2321.22,50.01,18.94,126.92,48.98,696.13
2322.24,45.51,15.24,127.04,61.91,707.59
2323.24,45.59,15.74,127.04,52.61,696.54
2324.24,50.27,14.41,127.07,54.9,702.07
2325.28,49.83,18.19,127.15,54.16,698.38
2326.28,22.97,19.39,127.23,55.23,702.07
2327.3,43.01,18.98,127.3,46.9,689.38
2328.32,38.63,18.02,127.3,58.68,697.98
2329.36,43.56,2.16,127.34,17.83,695.11
2330.43,97.75,4.11,127.34,41.44,694.5
2331.45,47.03,4.53,127.34,45.96,697.36
2332.46,28.19,21.72,127.49,58.28,703.91
2333.47,43.44,21.76,127.49,50.38,692.66
2334.51,46.77,23.09,127.53,51.2,692.86
2335.51,46.17,21.89,127.53,49.07,692.86
2336.51,55.6,21.51,127.49,50.84,691.63
2337.53,55.65,22.55,127.49,50.32,688.97
2338.53,53.78,22.67,127.49,50.29,689.18
2339.55,24.33,20.02,127.46,62.61,699.61
2340.55,20.81,22.51,127.65,57.28,689.59
2341.57,51.67,21.01,127.65,50.78,686.11
2342.57,40.49,20.76,127.88,55.57,685.49
2343.57,37.17,18.94,127.88,50.56,686.11
2344.57,52.95,20.18,127.84,53.95,682.22
2345.59,58.41,22.13,127.8,49.8,684.27
2346.59,41.44,20.76,127.8,57.09,684.27
2347.59,36.39,17.73,127.88,63.68,697.98
2348.59,42.4,21.6,127.88,60.2,691.84
2349.59,46.15,22.55,127.8,58.13,691.22
2350.59,30.31,14.04,127.88,54.59,694.09
2351.59,35.63,20.76,127.91,56.05,694.09
2352.59,48.05,20.22,127.95,56.33,691.84
2353.61,51.67,20.64,127.99,57.92,690
2354.61,55.62,22.18,128.03,61.97,695.52
2355.62,34.66,15.45,128.1,64.29,700.23
2356.62,23.26,5.36,128.22,73.45,717
2357.65,69.14,21.51,128.18,58.68,700.64
2358.67,23.37,21.89,128.33,68.87,711.89
2359.67,22.13,15.66,128.37,70.94,709.64
2360.68,38.34,16.32,128.41,65.15,705.14
2361.71,34.59,15.03,128.52,61.49,695.32
2362.71,29.76,14.08,128.49,59.11,699.41
2363.73,30.33,18.77,128.45,59.62,702.27
2364.73,29.77,18.23,128.6,54.1,697.98
2365.75,34.59,13.83,128.6,61.39,697.77
2366.77,28.89,10.13,128.64,68.81,703.91
2367.79,38.6,18.94,128.6,58.1,690.81
2368.79,37.51,22.05,128.56,46.99,689.18
2369.81,35.62,20.27,128.64,55.35,693.27
2370.81,34,20.52,128.6,57.52,688.15
2371.81,48.67,20.76,128.68,61.67,692.86
2372.81,35.3,14.66,128.68,70.33,695.52
2373.81,26.45,19.6,128.68,69.17,695.11
2374.85,34.92,12.5,128.79,74.24,707.39
2375.89,27.86,14.78,128.83,59.53,702.27
2376.89,46.15,15.12,128.87,46.87,696.34
2377.91,37.38,13.66,128.94,66.7,704.11
2378.91,26.09,12.5,129.06,63.71,704.11
2379.91,27.1,21.35,129.13,58.53,702.48
2380.91,25.74,21.97,129.17,48.21,692.86
2381.91,41.7,21.97,129.25,48,694.7
2382.91,35.66,22.84,129.32,47.94,693.27
2383.91,21.32,17.15,129.32,67.04,705.95
2384.91,27.93,19.19,129.32,52.09,699
2385.91,40.17,18.98,129.32,51.69,696.75
2386.93,58.86,22.01,129.32,53.52,698.59
2387.95,54.12,19.44,129.36,53.1,697.36
2388.97,50.25,23.88,129.4,52.91,697.16
2389.98,52.61,21.89,129.44,52.42,697.16
2391.02,54.96,18.65,129.44,54.62,699.61
2392.06,62.21,22.84,129.48,52.67,695.72
2393.08,53.12,16.57,129.51,57.92,700.84
2394.1,43.89,22.72,129.29,52.49,680.18
2395.1,40.29,22.47,129.13,56.76,686.31
2396.1,39.14,23.96,129.13,54.96,693.68
2397.1,55.4,23.55,129.13,55.6,692.25
2398.12,50.28,22.72,129.13,58.25,690.81
2399.12,56.24,22.88,129.13,55.96,696.13
2400.12,48.93,22.05,129.17,58.98,695.52
2401.12,20.37,24.67,129.06,58.65,702.89
2402.12,15.76,22.59,128.98,48.03,691.63
2403.14,49.56,21.39,129.02,54.35,692.66
2404.16,40.7,21.1,128.98,57.7,691.02
2405.18,53.17,21.01,128.98,56.94,690.2
2406.18,52.02,21.89,129.1,55.38,691.22
2407.2,49.58,21.1,129.17,58.13,687.34
2408.2,42.01,16.53,129.13,72.44,697.98
2409.22,58.24,19.73,129.21,57.82,694.7
2410.27,61.4,21.26,129.21,52.15,691.22
2411.29,70.48,20.68,129.25,54.56,693.88
2412.31,57.32,20.02,129.25,53.77,694.7
2413.31,25.92,14.41,129.32,64.66,704.93
2414.33,39.74,18.44,129.4,50.75,691.43
2415.35,42.11,19.1,129.44,57.06,697.57
2416.36,63.21,18.07,129.48,56.18,696.13
2417.42,61.4,21.68,129.44,52.85,691.02
2418.46,46.69,22.38,129.55,49.92,689.18
2419.46,49.35,22.51,129.55,58.89,691.63
2420.46,40.03,23.09,129.63,54.5,689.38
2421.48,51.89,21.8,129.63,57.98,694.7
2422.48,46.78,21.64,129.71,56.73,692.66
2423.5,48.53,21.64,129.67,59.72,690.81
2424.5,45.59,21.8,129.71,53.61,687.95
2425.5,37.06,21.14,129.51,62.22,698.78
2426.52,46.6,20.56,129.63,51.42,696.53
2427.52,35.68,19.81,129.78,52.88,699.19
2428.52,49.34,20.06,129.82,58.59,703.08
2429.52,48.05,20.14,129.86,48.27,699.19
2430.52,38.78,21.18,129.93,50.5,703.9
2431.52,40.04,20.35,129.97,55.47,702.47
2432.52,43.74,21.39,129.86,55.9,667.25
2433.53,40.48,16.11,129.82,64.2,715.98
2434.53,43.5,8.35,130.12,18.34,694.48
2435.54,53.14,18.77,130.2,47.91,684.45
2436.58,67.95,18.52,130.24,60.42,706.97
2437.58,57.51,19.19,130.32,61.52,708.2
2438.6,13.16,19.68,130.66,66.31,717.01
2439.62,49.58,19.02,130.73,53.98,711.68
2440.64,58.22,19.56,130.81,55.54,712.3
2441.64,45.88,20.06,130.89,51.69,712.71
2442.66,56.21,19.85,130.93,50.62,713.32
2443.68,53.17,19.6,130.96,51.02,712.91
2444.68,70.59,18.23,131.04,55.08,712.71
2445.68,59.23,20.14,131.12,52.7,712.91
2446.68,41.78,18.15,131.19,50.07,713.32
2447.68,57.16,19.1,131.27,49.34,712.5
2448.68,40.93,17.69,131.31,60.11,717.01
2449.68,47.65,21.14,131.38,46.17,713.12
2450.68,55.4,19.19,131.5,53.58,714.14
2451.7,61.16,18.81,131.57,47.66,713.53
2452.72,49.59,18.98,131.65,53.19,713.73
2453.74,18.91,12.5,131.84,68.59,719.46
2454.76,64.35,19.06,131.84,53.49,713.53
2455.76,59.02,18.9,131.92,51.57,713.32
2456.78,56.44,19.39,131.99,50.04,712.3
2457.81,36.71,19.93,132.11,53.92,688.34
2458.81,40.01,16.24,132.18,56.3,694.07
2459.83,50.76,17.44,132.26,51.48,688.75
2460.83,34.33,20.22,132.34,51.02,687.52
2461.83,44.46,17.07,132.37,62.1,702.06
2462.83,50.72,20.97,132.37,59.47,698.78
2463.83,34.03,18.6,132.37,60.81,699.81
2464.85,33.66,18.9,132.41,61.91,702.26
2465.87,37.41,17.28,132.53,55.84,698.17
2466.89,49.58,20.1,132.56,54.9,698.99
2467.89,42.89,17.73,132.6,59.56,703.29
2468.89,41.42,19.85,132.72,56.73,698.99
2469.89,41.23,20.56,132.79,54.74,697.56
2470.91,36.68,19.85,132.87,59.53,700.22
2471.91,28.58,19.48,133.02,49.62,701.86
2472.93,35.57,20.02,133.17,42.78,700.01
2473.93,41.39,18.44,133.25,54.99,699.19
2474.95,54.78,19.35,133.33,54.53,700.01
2475.95,55.37,18.98,133.4,57.92,699.81
2476.95,56.26,18.69,133.44,59.78,701.24
2477.95,63.17,18.07,133.48,52.58,698.37
2478.95,40.92,16.74,133.56,63.1,703.9
2479.97,29.1,20.85,133.63,59.62,703.29
2481,46.14,19.27,133.75,51.57,699.81
2482.02,70.5,17.65,133.78,49.98,697.35
2483.04,54.16,18.11,133.82,50.23,699.19
2484.06,67.89,18.15,133.86,58.31,702.26
2485.06,63.16,17.69,133.94,54.38,700.83
2486.06,34.64,18.81,134.01,57.46,702.06
2487.08,30.09,17.65,134.09,60.63,702.88
2488.95,40.92,16.74,133.56,63.1,703.9
2489.97,29.1,20.85,133.63,59.62,703.29
2490,46.14,19.27,133.75,51.57,699.81
2491.02,70.5,17.65,133.78,49.98,697.35
2492.04,54.16,18.11,133.82,50.23,699.19
2494.06,67.89,18.15,133.86,58.31,702.26
2495.06,63.16,17.69,133.94,54.38,700.83
2496,40,19.56,132.91,45.89,694.89
2497.02,63.33,19.31,133.37,51.17,695.51
2498.04,49.58,16.78,133.75,60.42,699.4
2499.06,32.77,20.85,133.82,50.87,696.94
2500.08,33.97,19.77,133.75,54.13,699.81
2501.08,39.89,19.19,133.67,51.69,697.76
2502.08,30.78,6.89,133.67,64.78,706.97
2503.09,40.26,16.94,133.71,54.56,697.76
2504.11,41.96,19.85,133.78,53.1,695.92
2505.13,50.98,19.81,133.82,47.15,693.46
2506.15,36.69,20.81,133.9,53.58,697.76
2507.15,38.31,19.64,133.98,47.85,695.3
2508.15,43.2,18.52,134.17,57.4,695.1
2509.17,60.13,18.19,134.32,58.98,695.71
2510.19,31.63,19.6,134.59,45.68,695.51
2511.21,61.11,19.48,134.62,51.97,696.12
2512.21,37.9,18.52,134.74,54.5,695.1
2513.21,35.67,20.39,134.59,63.32,701.45
2514.21,28.18,18.81,134.59,56.85,698.37
2515.23,32.19,16.9,134.66,61.15,701.04
2516.23,33.66,20.64,134.62,56.88,694.28
2517.23,29.97,19.23,135.16,57.49,697.56
2519,30,13.08,135.16,55.87,699.19
2520.02,28.2,13.25,135.12,60.23,680.97
2521.02,42.25,18.15,135.08,56.97,697.15
2522.04,35.18,20.56,135.08,55.32,699.4
2523.04,42.37,20.1,135.12,57.21,696.33
2524.04,19.8,20.97,135.2,51.08,694.28
2525.04,41.91,12.13,135.27,69.66,701.86
2526.06,60.28,20.6,135.23,55.81,696.74
2527.08,49.6,8.68,135.27,67.5,704.72
2528.1,43.15,18.73,135.2,62,700.22
2529.14,54.16,18.27,135.2,53.19,695.71
2530.14,45,15.16,135.2,56.09,698.99
2531.15,50.92,14.24,135.23,61.42,701.24
2532.17,45.86,19.06,135.31,55.81,698.99
2533.19,44.03,22.34,135.35,63.07,700.22
2534.21,31.54,16.65,135.35,57.79,699.19
2535.23,44.7,20.31,135.39,56.39,696.33
2536.23,48.13,22.01,135.42,57.03,698.37
2537.25,40.26,21.22,135.46,47.85,695.71
2538.27,46.38,19.93,135.46,54.16,700.22
2539.3,54.93,16.9,135.42,59.93,700.42
2540.32,47.64,21.8,135.35,50.44,697.15
2541.32,52.95,19.6,135.39,51.17,694.07
2542.34,76.39,20.14,135.42,56.45,697.15
2543.36,67.85,19.93,135.31,53.52,697.76
2544.38,58.41,21.59,135.31,50.78,698.17
2545.38,60,21.06,135.31,53.98,698.58
2546.38,52.42,19.89,135.23,49.43,696.12
2547.4,67.92,19.77,135.2,52.18,697.76
2548.44,54.16,23.51,135.16,56.27,699.4
2549.44,40,20.47,135.12,45.8,692.64
2551.25,40.26,21.22,135.46,47.85,695.71
2553.27,46.38,19.93,135.46,54.16,700.22
2555.3,54.93,16.9,135.42,59.93,700.42
2557.32,47.64,21.8,135.35,50.44,697.15
2559.32,52.95,19.6,135.39,51.17,694.07
2561.34,76.39,20.14,135.42,56.45,697.15
2563.36,67.85,19.93,135.31,53.52,697.76
2566.38,58.41,21.59,135.31,50.78,698.17
2569.38,60,21.06,135.31,53.98,698.58
2571.38,52.42,19.89,135.23,49.43,696.12
2573.38,60,21.06,135.31,53.98,698.58
2575.38,52.42,19.89,135.23,49.43,696.12
2577.9,40,21.51,135.08,55.93,697.76
2578.93,43.3,24.94,134.85,17.67,666.67
2579.93,51.21,25.77,134.85,56.85,695.52
2580.97,67.87,24.07,134.89,49.53,690.2
2581.99,67.85,20.91,134.93,56.36,696.34
2582.99,66.68,23.94,134.97,47.15,686.11
2583.01,37.43,25.11,135.08,45.86,684.27
2584.01,57.18,23.53,135.12,49.71,688.15
2585.03,67.92,24.19,135.12,48.09,687.13
2586.05,67.94,23.82,135.2,53.46,688.56
2589.9,40,21.51,135.08,55.93,697.76
2590.93,43.3,24.94,134.85,17.67,666.67
2591.93,51.21,25.77,134.85,56.85,695.52
2592.97,67.87,24.07,134.89,49.53,690.2
2593.99,67.85,20.91,134.93,56.36,696.34
2594.99,66.68,23.94,134.97,47.15,686.11
2596.01,37.43,25.11,135.08,45.86,684.27
2597.01,57.18,23.53,135.12,49.71,688.15
2598.03,67.92,24.19,135.12,48.09,687.13
2599.05,67.94,23.82,135.2,53.46,688.56
2600.05,35.68,25.02,135.2,50.11,691.43
2601.05,34,23.9,135.27,48.49,687.54
2602.07,48.52,24.48,135.27,50.2,690.41
2603.09,45.31,18.67,135.31,58.19,695.11
2604.09,55.41,25.4,135.39,45.71,689.38
2605.09,45.6,24.32,135.46,47.33,695.11
2606.09,43.32,25.56,135.54,49.07,694.09
2607.09,55.43,24.53,135.61,46.29,693.07
2608.09,55.6,23.99,135.69,45.22,694.29
2609.09,65.6,23.94,135.77,48.73,693.88
2610.09,70.64,24.19,135.77,50.47,695.32
2611.09,62.1,23.74,135.81,47.45,694.91
2612.09,66.73,23.86,135.84,47.73,692.66
2613.13,69.12,24.36,135.84,50.17,695.32
2614.15,81.5,23.65,135.88,49.65,694.29
2615.17,67.94,23.11,135.96,53,693.88
2616.17,46.81,23.28,136,48.58,692.04
2617.17,45.02,24.28,136.03,50.5,694.5
2618.17,48.01,24.07,136.15,49.62,691.02
2619.17,59.18,25.56,136.15,51.39,691.22
2620.17,57.21,23.16,136.22,47.21,692.86
2621.19,61.25,23.07,136.26,52.49,692.45
2622.21,59.11,23.86,136.34,48.67,694.29
2623.21,58.24,23.7,136.3,45.86,691.43
2624.24,57.19,22.74,136.38,50.87,693.88
2625.24,52.42,24.73,136.42,51.81,695.32
2626.25,46.44,24.15,136.45,57,694.5
2627.26,46.17,23.07,136.49,52.49,696.34
2628.26,42.67,23.82,136.57,48.55,696.13
2629.27,58.95,23.65,136.64,48.79,694.09
2630.28,38.21,14.06,136.64,65.51,702.48
2631.31,69.12,21.99,136.72,50.04,697.16
2632.35,71.87,24.11,136.72,48.49,2507.79
2633.35,64,24.24,136.76,49.28,692.66
2634.39,51.06,23.7,136.8,50.53,692.45
2635.39,49.32,20.95,136.87,45.53,692.66
2636.41,26.39,24.82,136.99,54.53,698.59
2637.41,29.76,23.9,137.06,51.91,694.91
2638.41,38.62,23.16,137.1,49.22,694.29
2639.41,43.93,23.45,137.18,50.41,694.29
2640.41,39.19,22.62,137.18,51.54,694.29
2641.41,51.44,22.99,137.25,48,693.47
2642.41,48.66,23.2,137.25,44.28,687.95
2643.41,46.2,24.03,137.29,51.08,695.93
2644.41,63.17,23.4,137.33,51.2,695.52
2645.43,39.08,24.57,137.33,46.72,694.91
2646.43,37.88,24.53,137.41,42.45,693.88
2647.44,40.06,20.62,136.87,53.86,692.64
2648.46,70.55,20.95,136.95,52.33,692.85
2649.48,57.39,21.91,137.03,50.2,691.82
2650.49,53.95,22.2,137.14,47.42,693.26
2651.5,33.38,22.03,137.25,56.15,697.76
2652.5,31.65,22.66,137.29,49.13,690.8
2653.5,42.4,22.41,137.33,48.92,691
2654.5,42.19,22.87,137.33,46.63,690.59
2655.5,45.6,21.37,137.29,54.04,690.18
2656.5,41.9,21.41,137.25,53.22,687.52
2657.5,47.83,21.83,137.29,51.69,687.93
2658.5,50.96,22.03,137.33,47.27,688.55
2659.5,34.01,21.74,137.37,57.79,694.07
2660.51,31.59,21.7,137.48,52.06,689.77
2661.51,48.29,20.87,137.48,46.02,690.18
2662.51,56.3,21,137.6,50.17,691.82
2663.51,43.95,21.16,137.64,51.02,694.07
2664.53,48.32,21.74,137.67,50.65,692.85
2665.55,44.25,21.25,137.75,51.05,693.26
2666.57,42.7,21.66,137.79,50.35,692.23
2667.57,38.33,20.87,137.86,51.39,691.82
2668.57,44.49,21.08,137.9,51.14,690.39
2669.57,30.27,21.04,137.9,51.91,690.8
2670.59,46.91,21.79,137.98,51.2,690.18
2671.59,45.59,21.66,138.02,52.12,690.39
2672.59,35.66,22.49,138.05,52.55,688.14
2673.61,41.24,24.03,138.17,47.02,688.96
2674.61,43.44,20.54,138.21,51.05,688.96
2675.61,49.34,22.24,138.25,49.43,688.34
2676.61,48.71,20,138.32,49.22,691
2677.61,62.19,21.12,138.36,49.98,690.59
2678.63,52.62,22.08,138.4,47.27,690.18
2679.63,46.13,21.79,137.9,51.17,686.29
2680.65,52.41,20.66,137.98,41.93,685.88
2681.65,46.17,21.54,138.02,47.91,686.91
2682.67,40.33,20.66,138.13,47.88,694.48
2683.67,40.04,20.91,138.17,49.65,696.74
2684.69,29.88,21.08,138.66,58.68,701.24
2685.69,39.15,21.41,138.78,47.54,692.44
2686.7,29.72,20.46,138.63,46.6,692.03
2687.7,46.32,20.33,138.55,45.25,693.05
2688.72,47.02,21.83,138.63,51.66,696.94
2689.73,54.76,20.71,138.55,52.85,694.89
2690.73,56.64,20.75,138.51,55.51,696.12
2691.74,39.63,20.75,138.47,49.74,696.12
2692.74,28.6,20.66,138.47,54.53,697.96
2693.74,37.14,20.62,138.51,48.82,698.78
2694.74,43.99,20.37,138.51,54.04,698.58
2695.74,34,19.13,138.55,52.06,697.56
2696.74,42.87,20.21,138.55,54.56,698.17
2697.76,47.03,19.88,138.59,53.13,699.19
2698.78,55.62,20.66,138.66,52.76,699.6
2699.78,37.55,20.87,138.66,52.42,699.6
2700.78,43.93,21.16,138.7,51.42,699.19
2701.78,48.04,20.46,138.74,49.65,698.17
2702.8,57.51,20.17,138.74,50.47,696.94
2703.8,60.01,20.12,138.78,48.92,697.76
2704.82,59.21,20.12,138.82,49.65,698.58
2705.82,54.56,21.45,138.82,49.53,697.96
2706.82,48.66,21.04,138.86,51.75,698.99
2707.82,44.47,19.04,138.86,52.12,696.33
2708.84,50.3,20.71,138.86,54.35,697.76
2709.84,56.26,20.46,138.93,51.51,697.56
2710.84,39.09,21.25,138.93,39.03,694.89
2711.86,47.65,19.25,138.59,45.89,687.11
2712.86,45.07,19.38,138.63,51.17,692.23
2713.88,42.51,19.79,138.78,50.72,696.94
2714.88,52.24,20.58,138.89,54.32,696.53
2715.88,40.32,19.67,138.86,54.22,695.71
2716.88,43.97,19.63,138.93,48.55,692.64
2717.9,37.32,21.25,138.89,50.87,694.89
2718.92,45.28,19.83,138.89,47.48,692.85
2719.96,41.04,21.25,138.89,50.56,694.07
2720.96,31.08,19.67,138.97,55.54,697.76
2721.96,24.36,20.58,139.05,52.88,698.37
2722.96,39.19,19.88,139.12,46.87,697.15
2723.96,46.78,18.84,139.16,51.57,696.94
